cnpj_basico;cnpj_ordem;cnpj_dv;nome_fantasia;situacao;data_situacao;data_inicio;cnae_fiscal;bairro;municipio;Nome_Cidade;razao_social;capital_social;porte;opcao_simples;opcao_mei
04078213;0001;97;PE DE GATA;08;20150209;20000914;4782201;CENTRO;4305;Carmo da Mata;DESILUCIDE CIRINO DE SOUZA NUNES;0,00;05;;
04352064;0001;02;PADARIA FLOR DE MINAS;08;20190625;20010312;4721102;GRANJARIA;4305;Carmo da Mata;FERNANDO JOSE SANTOS;0,00;01;N;00000000
17572074;0001;03;ACOUGUE POPULAR;08;19830428;19820810;8888888;POPULAR;4305;Carmo da Mata;JOAO DO CARMO LIMA;0,00;05;;
17705997;0001;88;;08;20081231;19740319;9312300;MENESES;4305;Carmo da Mata;BELA VISTA MALHA CLUBE;0,00;05;;
17880386;0001;76;;08;20081231;19740926;5611203;BEIRA RIO;4305;Carmo da Mata;EDISON SOARES;0,00;05;;
04502080;0001;34;SORVETERIA SOL E NEVE;02;20010606;20010606;5611203;CENTRO;4305;Carmo da Mata;SORVETERIA VIEIRA DE SOUZA LTDA;0,00;01;S;00000000
18516823;0001;30;;02;20050903;19750212;4789004;CENTRO;4305;Carmo da Mata;DISTRIBUIDORA AGROPECUARIA CATAGUASES LTDA;100000,00;03;N;00000000
18962886;0001;10;PADARIA E CONFEITARIA BEIRA RIO;08;20081231;19760813;4711301;BEIRA RIO;4305;Carmo da Mata;SILVA CAMPOS LIMITADA;0,00;05;;
19528595;0001;80;CASA ACUCENA;08;19930203;19691231;4781400;VILA DOMINGOS LOPES;4305;Carmo da Mata;JOSE MARQUES DE OLIVEIRA;0,00;05;;
19650258;0001;61;MERCADINHO CONSTANCIA NR 2;08;19850408;19780130;8888888;VL DOMINGOS LOPES;4305;Carmo da Mata;CLAUDIRLEI VIEIRA ROSA;0,00;05;;
02879350;0001;03;FRIBOM;08;19990731;19981111;5611204;SOL NASCENTE;4305;Carmo da Mata;ROSANI DE OLIVEIRA RODRIGUES GAMA;0,00;05;;
20286928;0001;91;;08;20000225;19790703;4781400;CENTRO;4305;Carmo da Mata;LACERDA E MELO LTDA;0,00;01;;
20339537;0001;98;CEAPS;08;20081231;19790914;9430800;CENTRO;4305;Carmo da Mata;CONSORCIO DE ENTIDADE DE ASSISTENCIA E PROMOCAO SOCIAL;0,00;05;;
20339719;0001;69;;08;20081231;19791010;4781400;CENTRO;4305;Carmo da Mata;PEDRITA MODAS LTDA;0,00;05;;
20340428;0001;90;;08;19970530;19800526;6810202;CENTRO;4305;Carmo da Mata;IMOVEIS CATAGUASES & TELECOMUNICACOES LTDA;0,00;05;;
06422750;0001;38;;08;20041231;20040714;9492800;MAROTTI;4305;Carmo da Mata;ELEICOES 2004 - EDSON PINHEIRO DE FARIA - VEREADOR;0,00;05;;
06426796;0001;25;;08;20041231;20040714;9492800;LEONARDO;4305;Carmo da Mata;ELEICOES 2004 - MANOEL RODRIGUES PIRES - VEREADOR;0,00;05;;
21187398;0001;97;INFORMATICA;08;20081231;19860826;8888888;CENTRO;4305;Carmo da Mata;INFORMATICA PC LTDA;0,00;05;;
64435019;0002;24;;02;20051103;19901218;4635401;GRANJARIA;4305;Carmo da Mata;DILESTE EMPREENDIMENTOS LTDA;800,00;01;;
21524087;0001;76;TRANSPORTE ESCOLAR URBANO REVOLUTION;08;19810915;19800813;8888888;HAIDEE FAJARDO;4305;Carmo da Mata;GERALDO NOGUEIRA LIMA;0,00;05;;
06580931;0001;92;MINA INDIA;08;20160104;20040706;4781400;CENTRO;4305;Carmo da Mata;MICHELLE LAUD VEIGA;0,00;01;;
01539829;0001;20;POSTO 3D DE CATAGUASES;02;20050827;19961112;4731800;VILA MINALDA;4305;Carmo da Mata;CATAGUASES ABASTECIMENTOS & SERVICOS LTDA;250000,00;05;;
41880311;0001;70;;08;20050302;19921222;4722901;CENTRO;4305;Carmo da Mata;ACOUGUE DUARTE & AMORIM LTDA;0,00;01;;
42907626;0001;26;;02;20061201;19920730;4712100;MENEZES;4305;Carmo da Mata;MERCEARIA DOLY LTDA;0,00;01;;
25395898;0001;75;;04;20190123;19880822;4744001;MENEZES;4305;Carmo da Mata;GUTEMBERG MOTTA DE CARVALHO;0,00;01;;
25402066;0001;39;;08;20081231;19880823;4530701;GRANJARIA;4305;Carmo da Mata;ROTA PNEUS LTDA;0,00;05;;
25541897;0001;91;;08;19900830;19890111;4781400;CENTRO;4305;Carmo da Mata;GRACIOLLI & VARGAS LTDA;0,00;05;;
25558941;0001;76;;08;19900104;19890102;4781400;CENTRO;4305;Carmo da Mata;BOUTIQUE 007 LTDA;0,00;05;;
25730391;0001;20;MORAES & MARTINS REPRESENTACOES;08;20250806;19890331;4619200;POPULAR;4305;Carmo da Mata;ANDRE MORAES MARTINS;30000,00;01;;
25882739;0001;03;;08;20081231;19890620;4781400;VL DOMINGOS LOPES;4305;Carmo da Mata;CLOTILDES MARTINS DE MORAIS SOUSA;0,00;05;;
03353191;0001;63;;02;20010708;19990728;6622300;CENTRO;4305;Carmo da Mata;ITAMAR CONSULTORIA ADMINISTRADORA E CORRETORA DE SEGUROS LTDA;30000,00;01;S;00000000
66334954;0001;49;;08;20010309;19910805;4618499;PARAISO;4305;Carmo da Mata;D A L REPRESENTACOES LTDA;0,00;05;;
66418047;0001;88;;08;19930722;19911008;5611203;PAMPULHA;4305;Carmo da Mata;CATIA CRISTINA DE SOUZA MACHADO;0,00;05;;
86661311;0001;17;LOJA 2 AMIGOS E CONFECCAO;04;20190123;19941025;4781400;HAIDEE;4305;Carmo da Mata;MARIA DAS GRACAS FERREIRA TALARICO;0,00;01;;
16652992;0001;71;MAOS DE FADA;08;19820429;19810325;8888888;MENEZES;4305;Carmo da Mata;MARLENE LUIZA DA SILVA CARVALHO;0,00;05;;
17327495;0001;60;;08;20000225;19820428;1531901;INDUSTRIAL;4305;Carmo da Mata;INDUSTRIA E COMERCIO DE CALCADOS REAL LTDA;0,00;01;;
07595938;0001;40;;04;20190123;20050815;7020400;CENTRO;4305;Carmo da Mata;FIC CONSULTORIA JR.;0,00;05;;
07964829;0001;53;AGUIA SEGURANCA LTDA;08;20160805;20060401;4753900;CENTRO;4305;Carmo da Mata;BNW COMERCIO DE PRODUTOS ELETRONICOS LTDA;40000,00;01;N;00000000
21660089;0001;92;SUPERMERCADO MONTES;08;20100520;19851209;4712100;HAIDE FAJARDO;4305;Carmo da Mata;COMERCIAL MONTES FURTADO LTDA;0,00;01;N;00000000
22124689;0001;07;;08;20081231;19860725;4781400;POPULAR;4305;Carmo da Mata;CINTIPOLI CONFECCOES LTDA;0,00;05;;
06761874;0001;48;;08;20041231;20040723;9492800;BANDEIRANTES II;4305;Carmo da Mata;ELEICOES 2004 - REGINA CELIA MODESTO SILVA - VEREADOR;0,00;05;;
66431404;0001;48;;08;19960331;19911104;4755501;HAIDEE;4305;Carmo da Mata;VERA LUCIA MARTINS PEREIRA;0,00;05;;
00113233;0097;42;CASA DA BENCAO DE DEUS;02;20050212;19830204;9491000;VILA DOMINGOS LOPES;4305;Carmo da Mata;IGREJA TABERNACULO EVANGELICO DE JESUS;0,00;05;;
71485858;0001;31;;02;20051103;19940127;5611204;VILA MINALDA;4305;Carmo da Mata;JEAN MORAIS RODRIGUES;2000,00;01;S;20100101
19530443;0001;12;ELETRICA SANTA CRUZ;02;20021116;19691231;4742300;CENTRO;4305;Carmo da Mata;ELETRICA SANTA CRUZ CATAGUASES LTDA;0,00;03;S;00000000
20340659;0001;02;;02;19980728;19810219;6912500;CENTRO/VISTA ALEGRE;4305;Carmo da Mata;CATAGUASES CARTORIO DE PAZ E REGISTRO CIVIL;0,00;05;;
23880677;0001;67;FLASCH LANCHE;02;20051103;19880105;5611201;CENTRO;4305;Carmo da Mata;MIGUEL ANGELO DA SILVA;20000,00;01;S;00000000
00348677;0001;15;ATELIER EXCLUSIVIDADES E MAGAZINE MAR-EGUILHER;08;19960731;19941206;4781400;VILA DOMINGOS LOPES;4305;Carmo da Mata;LEA APARECIDA DE AZEVEDO MARQUES;0,00;05;;
00486280;0001;90;;02;20010225;19950310;8630501;VILA TEREZA;4305;Carmo da Mata;UROCLINICA CATAGUASES LTDA;3000,00;03;;
06306133;0001;77;;04;20190327;20040601;1411801;TAQUARA PRETA;4305;Carmo da Mata;G & G CONFECCOES CATAGUASES LTDA;0,00;01;N;00000000
02404104;0001;97;;08;20081231;19970826;4723700;POPULAR;4305;Carmo da Mata;SIMONE MOTTA FRANZINE CARRARA;0,00;05;;
05825983;0001;19;BODY IN ACTION;04;20190123;20030804;4729699;CENTRO;4305;Carmo da Mata;C.G. GONCALVES GAZOLA;0,00;01;;
02481853;0001;18;;02;20040911;19980402;4744001;CENTRO;4305;Carmo da Mata;METALVITO LTDA;10000,00;01;S;00000000
02609644;0001;07;;08;19990531;19980629;5611203;CENTRO;4305;Carmo da Mata;MATHEUS CABRAL DE SOUZA & CIA LTDA;0,00;05;;
01058121;0001;57;MAISVIDA FLORA;08;20081231;19960222;4789099;CENTRO;4305;Carmo da Mata;FRALEX COMERCIAL LTDA;0,00;01;;
17952573;0001;18;;02;20051103;19830505;3101200;LEONARDO;4305;Carmo da Mata;MARCENARIA VALENTIM LTDA;30000,00;01;S;00000000
19530195;0001;00;BAR N S DAS GRACAS;04;20190123;19710303;4712100;THOME;4305;Carmo da Mata;LEONCIO EDES DE OLIVEIRA;0,00;01;;
21187471;0001;20;;08;20081231;19860911;7723300;PARAISO;4305;Carmo da Mata;GERALDO ANTONIO CASANOVA;0,00;05;;
01386352;0001;90;;08;19970430;19960816;5611203;PRIMAVERA;4305;Carmo da Mata;MARIA MADALENA GONCALVES;0,00;05;;
23750789;0001;01;LANCHONETE E PASTELARIA MEIA PATACA;08;19871221;19871013;5611203;CENTRO;4305;Carmo da Mata;JORGE LUIS ALMEIDA;0,00;05;;
23858020;0001;01;CASA AGRICOLA COMERCIO E REPRESENTACAO;08;19890601;19871215;8888888;POPULAR;4305;Carmo da Mata;ANTONIO MANOEL DE OLIVEIRA;0,00;05;;
19650506;0001;74;OTICA RIO POMBA;02;20051103;19780316;4774100;CENTRO;4305;Carmo da Mata;OTICA RIO POMBA LTDA;20000,00;01;S;00000000
71424857;0001;87;BAR PARADISE;04;20190123;19931221;5611203;VILA MINALDA;4305;Carmo da Mata;JOSE CARLOS DA COSTA;0,00;01;;
04061721;0001;62;;08;20090304;20000921;4530703;SANTA CLARA;4305;Carmo da Mata;AUTO ELETRICA TOIZIM LTDA;10000,00;01;N;00000000
20284063;0001;24;FABRICA DE MOVEIS SAO GERALDO;08;19801231;19790328;8888888;VL MINALDA;4305;Carmo da Mata;IVONE ALVES DE SOUZA;0,00;05;;
08263395;0001;27;FARMACIA SANTA TEREZA;04;20220607;20060817;4771701;VILA TEREZA;4305;Carmo da Mata;DROGARIA MENDONCA E MATTOSINHOS LTDA;25000,00;01;;
08321737;0001;18;;08;20240705;20060927;1412603;CENTRO;4305;Carmo da Mata;NEUSA APARECIDA DO NASCIMENTO;2000,00;01;N;00000000
08333933;0001;02;;04;20210419;20060927;4781400;VILA DOMINGOS LOPES;4305;Carmo da Mata;ASSUNTA CRISTINA SIMOES DA COSTA;20000,00;01;S;00000000
08413509;0001;78;;02;20060719;20060719;8112500;CENTRO;4305;Carmo da Mata;CONDOMINIO DO EDIFICIO RESIDENCIAL ATHAIDE MATIAS;0,00;05;;
16079029;0001;40;;08;20121231;20120705;9492800;PARAISO;4305;Carmo da Mata;ELEICAO 2012 GERALDO AUGUSTO FILHO VEREADOR;0,00;05;;
07825890;0002;09;BELLAFLY;08;20100929;20061227;4782201;CENTRO;4305;Carmo da Mata;BELLAFLY INDUSTRIA E COMERCIO DE CALCADOS LTDA;30000,00;01;N;00000000
08638711;0001;06;MARCELY DE SOUZA HENRIQUES;04;20190123;20070206;4543900;VILA DOINGOS LOPES;4305;Carmo da Mata;MARCELY DE SOUZA HENRIQUES;4000,00;01;;
08656952;0001;70;;08;20200110;20070216;4541206;VILA DOMINGOS LOPES;4305;Carmo da Mata;SS MOTO PECAS DE LEOPOLDINA LTDA;15000,00;01;N;00000000
08686431;0001;65;;04;20190123;20070227;4789004;POPULAR;4305;Carmo da Mata;TAVEIRA COMERCIO AGROPECUARIO LTDA;10000,00;01;N;00000000
08759365;0001;06;ARMARINHO ELIENAY;08;20150209;20070402;4755502;POUSO ALEGRE;4305;Carmo da Mata;CLAUDIONOR DOS SANTOS REZENDE;5000,00;01;;
08786940;0001;60;;08;20150312;20070420;9511800;CENTRO;4305;Carmo da Mata;S3 INFORMATICA E MANUTENCOES LTDA;500,00;01;N;00000000
08805730;0001;71;BANGALO DAS ARTES;04;20190123;20070315;9493600;POPULAR;4305;Carmo da Mata;BANGALO DAS ARTES;0,00;05;;
08805743;0001;40;EBENEZER CONFECCAO;08;20160727;20070504;1412601;VILA DOMINGOS LOPES;4305;Carmo da Mata;APARECIDA ESCOLASTICO DA SILVA;5000,00;01;N;00000000
08836061;0001;03;DECA VARIEDADES LTDA-ME;08;20100726;20070503;4781400;INDUSTRIAL;4305;Carmo da Mata;DECA VARIEDADES LTDA;5000,00;01;N;00000000
08870494;0001;77;;04;20210419;20070601;1629301;PAMPULHA;4305;Carmo da Mata;JOSE FERNANDO DA COSTA MELO;10000,00;01;N;00000000
08908401;0001;56;;08;20250902;20070620;4712100;VILA REIS;4305;Carmo da Mata;HUGO CARLOS DE SOUZA LIMA;5000,00;01;N;00000000
20509337;0004;89;;08;20110916;20100203;8011101;CENTRO;4305;Carmo da Mata;CEPAV-CURSO DE ESPECIALIZACAO,PREPARACAO E APERFEICOAMENTO DE VIGILANTES LTDA;110000,00;03;N;00000000
08537206;0001;67;;02;20061206;20061206;4120400;ZONA RURAL;4305;Carmo da Mata;COPERAO DESENVOLVIMENTO IMOBILIARIO LTDA.;550000,00;01;N;00000000
08970101;0001;05;;02;20070705;20070705;8299799;THOME;4305;Carmo da Mata;DISCERNO PLANEJAMENTO E PROJETOS LTDA;5000,00;01;;
08970123;0001;67;;02;20070713;20070713;6920601;CENTRO;4305;Carmo da Mata;MICROCENTRO CONTABILIDADE LTDA;20000,00;01;S;00000000
09014685;0001;08;JOMAPE DISTRIBUIDORA LTDA;08;20090406;20070717;4723700;THOME;4305;Carmo da Mata;DISTRIBUIDORA DE AGUA MINERAL ALVES & HENRIQUES LTDA;15000,00;01;N;00000000
09035826;0001;60;;08;20081231;20070821;4618499;SOL NASCENTE;4305;Carmo da Mata;PSR REPRESENTACOES LTDA;2000,00;01;;
09063599;0001;87;;03;20240409;20070817;2542000;VILA REIS;4305;Carmo da Mata;ROBSON RODRIGUES DA SILVA CPF 035.048.256-00;5000,00;01;N;20100101
09101509;0001;03;;08;20120611;20070827;4789004;HAIDEE;4305;Carmo da Mata;MAYANE FOGACA KAWAGUCHI;10000,00;01;N;00000000
09104710;0001;36;;02;20250430;20070726;9499500;HERMENEGILDO MAROTE;4305;Carmo da Mata;SOCIEDADE PRO-MELHORAMENTO DO BAIRRO MAROTE;0,00;05;;
09136360;0001;90;SOL E LUA;04;20190327;20070903;4782202;CENTRO;4305;Carmo da Mata;SARITA NEVES ALVES;2000,00;01;N;00000000
09139907;0001;00;BAR E MERCEARIA SANTOS;08;20140715;20070816;5611203;BOM PASTOR;4305;Carmo da Mata;WILLIAN BITENCOURT DOS SANTOS;10000,00;01;N;20120101
03311559;0011;00;M M CRED;08;20100812;20071001;8211300;VILA DOMINGOS LOPES;4305;Carmo da Mata;M M MACIEL SERVICOS LTDA;30000,00;03;N;00000000
09149409;0001;49;;08;20090807;20071004;4772500;CENTRO;4305;Carmo da Mata;MARCIO RAMOS ROSARIO;5000,00;01;N;00000000
09174696;0001;47;BISCOITO MAIS;08;20130729;20070829;4721104;VILA TEREZA;4305;Carmo da Mata;BISCOITO MAIS LTDA;13000,00;01;N;00000000
01775462;0003;05;;02;20071031;20071031;4751201;CENTRO;4305;Carmo da Mata;NET & MAIL AUDIO E VIDEO LTDA;10000,00;01;N;00000000
09265432;0001;07;ACOUGUE LIDER;08;20191104;20070809;4722901;VILA REZENDE;4305;Carmo da Mata;JOAO VITOR OLIVEIRA FERREIRA;3000,00;01;N;00000000
09272044;0001;45;;08;20251208;20070807;4781400;BEIRA RIO;4305;Carmo da Mata;NELIANE FERREIRA DIAS SILVA;5000,00;01;N;20130101
09412755;0001;78;KATA SHOPPERS;08;20240220;20080129;9512600;CENTRO;4305;Carmo da Mata;AMANDA DOS SANTOS;10000,00;01;N;00000000
09443176;0001;92;;08;20080722;20080129;4722901;THOME;4305;Carmo da Mata;RAFAELA SANTOS DE OLIVEIRA;14000,00;01;N;00000000
09478988;0001;73;;02;20250104;20070927;9492800;MENEZES;4305;Carmo da Mata;PARTIDO RENOVADOR TRABALHISTA BRASILEIRO;0,00;05;;
09495860;0001;18;;04;20210419;20080314;5611203;HAIDEE;4305;Carmo da Mata;ARIOVALDO ENES RODRIGUES;3000,00;01;N;00000000
09547343;0001;45;WORLD TONER;02;20080424;20080424;9511800;CENTRO;4305;Carmo da Mata;VIVIANE RIBEIRO FONSECA;5000,00;01;S;00000000
09551056;0001;09;;08;20160405;20080429;4541206;CENTRO;4305;Carmo da Mata;IVAN MOTO PECAS LTDA;5000,00;01;N;00000000
09554531;0001;09;;08;20141024;20080507;4520007;JARDIM BANDEIRANTES I;4305;Carmo da Mata;STYLLU'S INSUFILME LTDA;2000,00;01;N;00000000
09608642;0001;42;;04;20190327;20080515;4520002;SAO DINIZ;4305;Carmo da Mata;JOSE AURELIO VENTURA SIQUEIRA;10000,00;01;N;00000000
09257556;0002;13;;08;20100804;20071113;8712300;CENTRO;4305;Carmo da Mata;VIVER COMERCIAL LTDA;10000,00;03;S;00000000
09622448;0001;11;CARAMELO;04;20210419;20080326;4781400;VILA DOMINGOS LOPES;4305;Carmo da Mata;PIMENTA & VENTURA LTDA;15000,00;01;S;00000000
09630384;0001;09;;08;20190807;20080609;5812301;CENTRO;4305;Carmo da Mata;JF CATAGUASES EDITORA LTDA.;20000,00;01;N;00000000
09722113;0001;75;OFICINA J M P;08;20090901;20080707;4541206;CENTRO;4305;Carmo da Mata;J M P MOTO PECAS DE CATAGUASES LTDA;20000,00;01;N;00000000
09866011;0001;23;;08;20081231;20080708;9492800;BEIRA RIO;4305;Carmo da Mata;ELEICAO 2008 JOAO DIONI SARQUER AUGUSTO VEREADOR;0,00;05;;
09870146;0001;62;;08;20081231;20080708;9492800;CENTRO;4305;Carmo da Mata;ELEICAO 2008 MARCO ANTONIO CADETE SOUZA VICE-PREFEITO;0,00;05;;
09872501;0001;32;;08;20081231;20080708;9492800;COLINAS;4305;Carmo da Mata;ELEICAO 2008 LUCIANA MAZALA VEREADOR;0,00;05;;
09875466;0001;05;;08;20081231;20080708;9492800;CARIJÓS;4305;Carmo da Mata;ELEICAO 2008 VALDIR DA SILVA VEREADOR;0,00;05;;
09886869;0001;50;;08;20081231;20080708;9492800;PAMPULHA;4305;Carmo da Mata;ELEICAO 2008 ANTONIO GILMAR DE OLIVEIRA VEREADOR;0,00;05;;
09893407;0001;60;;08;20081231;20080708;9492800;IBRAIM;4305;Carmo da Mata;ELEICAO 2008 LUIZ CARLOS DA SILVA SODRE VEREADOR;0,00;05;;
10358464;0001;28;ESQUINA DO PAO;08;20181213;20080917;1091102;POPULAR;4305;Carmo da Mata;CAROLINE PINHEIRO DE SOUSA;5000,00;01;N;00000000
10370145;0001;38;MECANICA GIL;04;20210419;20080923;4520001;BEIRA RIO;4305;Carmo da Mata;GILMAR JOSE DE SOUZA;5000,00;01;S;00000000
10379775;0001;73;;04;20220607;20081001;4757100;CENTRO;4305;Carmo da Mata;CASA DAS ANTENAS DE CATAGUASES LTDA;15000,00;01;N;00000000
10385074;0001;47;BORRACHARIA PRIMOS;08;20160504;20080930;4520006;BEIRA RIO;4305;Carmo da Mata;BORRACHARIA PRIMOS DE CATAGUASES LTDA;5000,00;01;N;00000000
10051153;0001;11;;08;20081231;20080709;9492800;CENTRO;4305;Carmo da Mata;ELEICAO 2008 PAULO ROBERTO TEIXEIRA DA SILVA VEREADOR;0,00;05;;
10053696;0001;78;;08;20081231;20080709;9492800;SANTA CLARA;4305;Carmo da Mata;ELEICAO 2008 ANTONIO DAS GRACAS FERREIRA VEREADOR;0,00;05;;
10069781;0001;24;;08;20081231;20080709;9492800;JUSTINO;4305;Carmo da Mata;ELEICAO 2008 GENEVALDO MARIANO LOPES VEREADOR;0,00;05;;
10077688;0001;61;;08;20081231;20080709;9492800;MENEZES;4305;Carmo da Mata;ELEICAO 2008 JOSE ROBERTO FERREIRA LACERDA VEREADOR;0,00;05;;
10124396;0001;32;;08;20081231;20080712;9492800;BANDEIRANTES II;4305;Carmo da Mata;ELEICAO 2008 DACIO GOMES DE OLIVEIRA VEREADOR;0,00;05;;
04349177;0003;10;;08;20111219;20080812;4789007;VILA DOMINGOS LOPES;4305;Carmo da Mata;WS CATAGUASES LTDA;20000,00;01;N;00000000
10278113;0001;07;;08;20230504;20080812;4618499;MENEZES;4305;Carmo da Mata;IURY REPRESENTACOES DE CATAGUASES LTDA;5000,00;01;;
10280434;0001;46;;02;20080820;20080820;4930202;HERMENEGILDO MAROTE;4305;Carmo da Mata;LH TRANSPORTE LTDA;1000,00;01;S;00000000
10538840;0001;66;CLUBE VIDA;08;20160901;20081127;7490104;CENTRO;4305;Carmo da Mata;CLUBE VIDA - REDE DE CONVENIOS E SEGUROS DE MINAS GERAIS LTDA;20000,00;01;;
10556453;0001;52;;08;20100420;20081231;4781400;CENTRO;4305;Carmo da Mata;BALADA COMERCIO DE ROUPAS LTDA;10000,00;01;N;00000000
10561176;0001;76;;08;20130426;20081219;3511501;CENTRO;4305;Carmo da Mata;VENTOS DE SAO MIGUEL ENERGIAS RENOVAVEIS LTDA;231753,07;01;;
10625097;0001;81;;08;20180201;20080209;5611203;VILA MINALDA;4305;Carmo da Mata;GILBERTO DIAS DE OLIVEIRA FILHO;10000,00;01;N;20100101
10643635;0001;60;SUDESTE TERCEIRIZACOES;08;20140707;20090217;8011101;CENTRO;4305;Carmo da Mata;RS TERCEIRIZACOES DE CATAGUASES LTDA;20000,00;01;N;00000000
10674086;0001;91;MADEREIRA ESTIENNE;02;20090305;20090305;4930202;CENTRO;4305;Carmo da Mata;MADEREIRA & TRANSPORTES ESTIENNE LTDA;50000,00;01;S;00000000
10714626;0001;13;;04;20190327;20090324;4299599;CENTRO;4305;Carmo da Mata;CONSTRUTORA OLIVEIRA CLEMENTE LTDA;500000,00;03;N;00000000
10725921;0001;75;PADARIA DURAES E OLIVEIRA;04;20210419;20090330;4721102;LEONARDO;4305;Carmo da Mata;PADARIA E MERCEARIA CAIOPAN LTDA;10000,00;01;S;00000000
10728515;0001;66;;02;20090330;20090330;4755502;CENTRO;4305;Carmo da Mata;10.728.515 JORGE LUIZ DO NASCIMENTO;5000,00;01;S;20180101
10730337;0001;08;;04;20190123;20090325;4619200;BOM PASTOR;4305;Carmo da Mata;SANTANA & LOURENCO REPRESENTACOES LTDA;8000,00;01;;
10736687;0001;81;CREDIARIO DOIS IRMAOS;04;20201029;20090402;4754701;VILA DOMINGOS LOPES;4305;Carmo da Mata;ADIR VIANA 77328779691;35000,00;01;N;00000000
10744716;0001;57;PARQUE EOLICO SOBRADINHO;02;20090311;20090311;3511501;CENTRO;4305;Carmo da Mata;PARQUE EOLICO SOBRADINHO LTDA;12627478,00;05;;
10751166;0001;01;DELIKTESSEN PAO, PIZZA E ETC;08;20180906;20090408;1091101;TAQUARA PRETA;4305;Carmo da Mata;DELIKTESSEN INDUSTRIA E COMERCIO DE PROD. ALIMENTICIOS LTDA;100000,00;01;N;00000000
10769009;0001;15;CUIDAR ENFERMAGEM A SERVICO DA VIDA;08;20200806;20090417;8630503;CENTRO;4305;Carmo da Mata;CLINICA VALERIO E RIBEIRO LTDA;10000,00;01;;
10774931;0001;09;;02;20090422;20090422;4763603;VILA DOMINGOS LOPES;4305;Carmo da Mata;ANTONIO FELLIPPE FERREIRA;5000,00;01;S;20100101
10797898;0001;24;;08;20130426;20090429;3511501;CENTRO;4305;Carmo da Mata;RENASCENCA IV ENERGIAS RENOVAVEIS LTDA;356992,91;05;;
10859013;0001;74;MYRIAD;08;20110518;20090529;4781400;CENTRO;4305;Carmo da Mata;ADRIANA MACHADO MENDES;25000,00;01;N;00000000
10900998;0001;34;ISABEL BIJOU;08;20110504;20090617;4781400;CENTRO;4305;Carmo da Mata;SILVANO & COSTA LTDA;7000,00;01;N;00000000
10920362;0001;54;;04;20190123;20080527;4687703;POPULAR;4305;Carmo da Mata;MARIA GORETE DA SILVA;5000,00;01;;
10922533;0001;84;CONFORT PLUS;02;20090626;20090626;1742701;VILA TEREZA;4305;Carmo da Mata;CONFORT PLUS INDUSTRIA E COMERCIO LTDA;200000,00;03;N;00000000
10989451;0001;57;BOMBAR;08;20201210;20090727;5611204;SANTA CLARA;4305;Carmo da Mata;CATAGUASES BOM BAR LTDA;5000,00;01;N;00000000
10994918;0001;57;APLLAUSE ASSESSORIA;01;20090729;20090729;8230001;CENTRO;4305;Carmo da Mata;MARCUS VINICIUS DE SIQUEIRA CARDOSO;1000,00;01;N;20090729
11011372;0001;30;LANCHONETE 4 ESTACOES;08;20100331;20090803;5611203;CENTRO;4305;Carmo da Mata;RAUL DE OLIVEIRA CASTRO;4000,00;01;N;00000000
11013473;0001;40;;02;20090720;20090720;8112500;GRANJARIA;4305;Carmo da Mata;CONDOMINIO PANFARMA;0,00;05;;
11017029;0001;00;BAR E MERCEARIA CASA NOVA;08;20180201;20090804;5611204;QUILOMBO DOS PALMARES-SERENO;4305;Carmo da Mata;JERRY ADRIANE MATIAS NUNES FARIA 07377734647;8000,00;01;N;20120101
11030977;0001;78;;02;20090809;20090809;2512800;PARAISO;4305;Carmo da Mata;MARCELO HENRIQUES DE CARVALHO;2000,00;01;S;20090809
11034607;0001;09;;02;20210831;20090810;5611204;ZONA RURAL;4305;Carmo da Mata;ANTONIO LUIZ SIMOES DE OLIVEIRA;2000,00;01;S;20090810
11035505;0001;08;OFICINA MECANICA BOM PASTOR;02;20090811;20090811;4520001;BOM PASTOR;4305;Carmo da Mata;OFICINA MECANICA BOM PASTOR LTDA;50000,00;03;S;20090811
11035851;0001;96;;02;20090810;20090810;4530703;POPULAR;4305;Carmo da Mata;AUTO MECANICA THOME LTDA;20000,00;01;S;00000000
11058565;0001;46;MERCEARIA TO NO RANGO;01;20090818;20090818;4712100;SANTA CLARA;4305;Carmo da Mata;A. DAS GRACAS DE SOUZA;2000,00;01;N;20090818
11058635;0001;66;LANCHONETE E MERCEARIA RODRIGUES & SILVA ME;08;20180201;20090818;5611203;GUANABARA;4305;Carmo da Mata;ISABELLA DA SILVA SANTOS LANCHONETE E MERCEARIA RODRIGUES E SILVA;1000,00;01;N;20090818
11089400;0001;31;SABINO & GAMA MARKETING;04;20210419;20090825;9001902;POPULAR;4305;Carmo da Mata;SABINO & GAMA MARKETING LTDA;20000,00;01;S;00000000
11093100;0001;26;;04;20190123;20090820;9491000;SAO PEDRO;4305;Carmo da Mata;IGREJA ASSEMBLEIA DE DEUS CRESCENDO EM CRISTO;0,00;05;;
11096912;0001;25;;02;20090831;20090831;4712100;POPULAR;4305;Carmo da Mata;WESLEY SOUZA MENDES;1000,00;01;S;20090831
11108266;0001;79;;08;20180201;20090902;5611204;JOAO RIGUETE;4305;Carmo da Mata;RITA DE CASSIA GARCIA CAMPOS;1000,00;01;N;20090902
11139421;0001;14;ALEX CIA. DE ANIMACAO;01;20090915;20090915;9329899;BEIRA RIO;4305;Carmo da Mata;PATRICIA DAS GRACAS NUNES DUARTE MEDEIROS;3000,00;01;N;20090915
